student_id,clgbranch,clgyear,clgsem,video_title,rating
S1951,IT,4,1,Web Security Essentials,4.5
S1952,IT,1,1,Database Management with SQL,3.5
S1953,IT,3,2,Database Management with SQL,3.7
S1954,IT,3,2,Database Management with SQL,4.2
S1955,IT,4,2,Big Data Analytics,4.0
S1956,IT,1,1,Agile Software Development,4.7
S1957,IT,4,1,UI/UX Design,3.0
S1958,IT,4,2,AI for Everyone,2.9
S1959,IT,3,2,Database Management with SQL,2.7
S1960,IT,1,2,Software Testing and QA,3.8
S1961,IT,2,1,Software Testing and QA,3.8
S1962,IT,3,2,Software Testing and QA,3.7
S1963,IT,4,2,Software Testing and QA,3.3
S1964,IT,4,1,Cloud Computing Fundamentals,3.6
S1965,IT,3,1,REST API Development,4.8
S1966,IT,3,1,Big Data Analytics,4.8
S1967,IT,1,1,Web Security Essentials,3.4
S1968,IT,2,2,Agile Software Development,4.2
S1969,IT,3,2,Big Data Analytics,3.0
S1970,IT,2,2,Data Science with Python,4.4
S1971,IT,3,2,UI/UX Design,4.9
S1972,IT,1,2,Database Management with SQL,5.0
S1973,IT,2,2,Agile Software Development,3.1
S1974,IT,2,2,Agile Software Development,3.8
S1975,IT,4,2,REST API Development,4.5
S1976,IT,3,1,UI/UX Design,4.4
S1977,IT,4,1,Software Testing and QA,3.6
S1978,IT,1,2,Cloud Computing Fundamentals,3.9
S1979,IT,2,2,Data Science with Python,3.7
S1980,IT,3,2,Agile Software Development,3.5
S1981,IT,4,2,REST API Development,4.0
S1982,IT,1,1,Cloud Computing Fundamentals,4.9
S1983,IT,3,2,UI/UX Design,3.0
S1984,IT,4,1,Database Management with SQL,3.5
S1985,IT,4,1,REST API Development,3.9
S1986,IT,4,2,Web Security Essentials,2.9
S1987,IT,2,1,AI for Everyone,3.7
S1988,IT,2,1,Web Security Essentials,4.8
S1989,IT,4,2,Agile Software Development,3.1
S1990,IT,1,2,Data Science with Python,3.4
S1991,IT,1,1,REST API Development,4.6
S1992,IT,4,2,Cloud Computing Fundamentals,5.0
S1993,IT,2,2,Software Testing and QA,4.4
S1994,IT,4,1,Cloud Computing Fundamentals,4.7
S1995,IT,3,2,Software Testing and QA,2.9
S1996,IT,3,1,Database Management with SQL,4.3
S1997,IT,4,2,Agile Software Development,2.5
S1998,IT,2,2,Web Security Essentials,4.6
S0001,CSE,1,1,Mobile App Development with Flutter,3.2
S0001,CSE,1,1,DevOps Crash Course,3.0
S0001,CSE,1,1,Mobile App Development with Flutter,3.3
S0002,CSE,2,1,Object-Oriented Programming in C++,2.7
S0002,CSE,2,1,Python Programming Fundamentals,2.8
S0002,CSE,2,1,Deep Learning with TensorFlow,2.8
S0003,CSE,4,1,Object-Oriented Programming in C++,2.6
S0003,CSE,4,1,Deep Learning with TensorFlow,2.7
S0003,CSE,4,1,Introduction to Algorithms,2.7
S0004,CSE,2,1,Introduction to Algorithms,3.2
S0004,CSE,2,1,Full Stack Web Development,3.0
S0004,CSE,2,1,Introduction to Algorithms,3.1
S0005,CSE,4,1,Advanced Java Concepts,4.0
S0005,CSE,4,1,Python Programming Fundamentals,3.9
S0005,CSE,4,1,Introduction to Algorithms,3.9
S0006,CSE,1,1,DevOps Crash Course,3.3
S0006,CSE,1,1,Advanced Java Concepts,3.5
S0006,CSE,1,1,Git and GitHub Essentials,3.6
S0007,CSE,2,1,Full Stack Web Development,3.0
S0007,CSE,2,1,DevOps Crash Course,2.6
S0007,CSE,2,1,Cybersecurity Basics,2.6
S0008,CSE,4,1,Advanced Java Concepts,4.6
S0008,CSE,4,1,Cybersecurity Basics,4.6
S0008,CSE,4,1,Introduction to Algorithms,4.5
S0009,CSE,3,1,DevOps Crash Course,3.6
S0009,CSE,3,1,Python Programming Fundamentals,3.6
S0009,CSE,3,1,Object-Oriented Programming in C++,3.8
S0010,CSE,4,1,Full Stack Web Development,3.3
S0010,CSE,4,1,Full Stack Web Development,3.0
S0010,CSE,4,1,Deep Learning with TensorFlow,3.0
S0011,CSE,3,1,Introduction to Algorithms,2.5
S0011,CSE,3,1,Object-Oriented Programming in C++,2.6
S0011,CSE,3,1,Advanced Java Concepts,2.4
S0012,CSE,2,2,Git and GitHub Essentials,4.7
S0012,CSE,2,2,Object-Oriented Programming in C++,4.5
S0012,CSE,2,2,Deep Learning with TensorFlow,4.7
S0013,CSE,1,2,Introduction to Algorithms,3.7
S0013,CSE,1,2,Mobile App Development with Flutter,3.4
S0013,CSE,1,2,Deep Learning with TensorFlow,3.4
S0014,CSE,3,1,Full Stack Web Development,3.3
S0014,CSE,3,1,Python Programming Fundamentals,3.5
S0014,CSE,3,1,Introduction to Algorithms,3.4
S0015,CSE,3,1,Introduction to Algorithms,4.0
S0015,CSE,3,1,Python Programming Fundamentals,4.3
S0015,CSE,3,1,DevOps Crash Course,4.0
S0016,CSE,2,1,Python Programming Fundamentals,3.5
S0016,CSE,2,1,DevOps Crash Course,3.5
S0016,CSE,2,1,Advanced Java Concepts,3.4
S0017,CSE,2,2,Deep Learning with TensorFlow,3.1
S0017,CSE,2,2,Mobile App Development with Flutter,2.9
S0017,CSE,2,2,Full Stack Web Development,3.2
S0018,CSE,1,2,Git and GitHub Essentials,3.1
S0018,CSE,1,2,Git and GitHub Essentials,3.1
S0018,CSE,1,2,Python Programming Fundamentals,3.2
S0019,CSE,2,2,Python Programming Fundamentals,4.0
S0019,CSE,2,2,Git and GitHub Essentials,4.2
S0019,CSE,2,2,Advanced Java Concepts,4.0
S0020,CSE,4,2,Advanced Java Concepts,3.3
S0020,CSE,4,2,Introduction to Algorithms,3.3
S0020,CSE,4,2,Python Programming Fundamentals,3.2
S0021,CSE,2,2,Advanced Java Concepts,3.7
S0021,CSE,2,2,Cybersecurity Basics,3.6
S0021,CSE,2,2,Git and GitHub Essentials,3.6
S0022,CSE,4,2,DevOps Crash Course,5.0
S0022,CSE,4,2,Full Stack Web Development,4.8
S0022,CSE,4,2,Git and GitHub Essentials,4.8
S0023,CSE,2,2,Cybersecurity Basics,4.3
S0023,CSE,2,2,Full Stack Web Development,4.5
S0023,CSE,2,2,Python Programming Fundamentals,4.4
S0024,CSE,1,1,Object-Oriented Programming in C++,4.4
S0024,CSE,1,1,Deep Learning with TensorFlow,4.6
S0024,CSE,1,1,Cybersecurity Basics,4.3
S0025,CSE,4,1,Git and GitHub Essentials,3.5
S0025,CSE,4,1,Mobile App Development with Flutter,3.5
S0025,CSE,4,1,Advanced Java Concepts,3.6
S0026,CSE,4,2,Mobile App Development with Flutter,4.6
S0026,CSE,4,2,Advanced Java Concepts,4.7
S0026,CSE,4,2,Full Stack Web Development,4.8
S0027,CSE,1,1,Introduction to Algorithms,4.3
S0027,CSE,1,1,Cybersecurity Basics,4.6
S0027,CSE,1,1,Object-Oriented Programming in C++,4.2
S0028,CSE,3,1,Python Programming Fundamentals,3.6
S0028,CSE,3,1,Mobile App Development with Flutter,3.6
S0028,CSE,3,1,DevOps Crash Course,3.7
S0029,CSE,4,1,Git and GitHub Essentials,4.9
S0029,CSE,4,1,Python Programming Fundamentals,4.8
S0029,CSE,4,1,Mobile App Development with Flutter,5.0
S0030,CSE,2,1,Advanced Java Concepts,4.5
S0030,CSE,2,1,Full Stack Web Development,4.7
S0030,CSE,2,1,Mobile App Development with Flutter,4.4
S0031,CSE,2,1,Introduction to Algorithms,4.3
S0031,CSE,2,1,Deep Learning with TensorFlow,4.3
S0031,CSE,2,1,Full Stack Web Development,4.3
S0032,CSE,1,2,Python Programming Fundamentals,2.4
S0032,CSE,1,2,Mobile App Development with Flutter,2.7
S0032,CSE,1,2,Object-Oriented Programming in C++,2.6
S0033,CSE,3,2,Cybersecurity Basics,2.5
S0033,CSE,3,2,Cybersecurity Basics,2.7
S0033,CSE,3,2,Python Programming Fundamentals,2.6
S0034,CSE,1,1,Full Stack Web Development,4.6
S0034,CSE,1,1,Deep Learning with TensorFlow,4.6
S0034,CSE,1,1,Git and GitHub Essentials,4.6
S0035,CSE,2,1,Cybersecurity Basics,4.8
S0035,CSE,2,1,Git and GitHub Essentials,4.9
S0035,CSE,2,1,Git and GitHub Essentials,5.0
S0036,CSE,2,2,Git and GitHub Essentials,4.7
S0036,CSE,2,2,Full Stack Web Development,4.7
S0036,CSE,2,2,Introduction to Algorithms,4.7
S0037,CSE,4,1,Python Programming Fundamentals,4.2
S0037,CSE,4,1,Object-Oriented Programming in C++,4.2
S0037,CSE,4,1,Git and GitHub Essentials,4.2
S0038,CSE,2,2,Introduction to Algorithms,5.0
S0038,CSE,2,2,Introduction to Algorithms,4.8
S0038,CSE,2,2,Mobile App Development with Flutter,5.0
S0039,CSE,3,2,Git and GitHub Essentials,3.5
S0039,CSE,3,2,Advanced Java Concepts,3.6
S0039,CSE,3,2,Object-Oriented Programming in C++,3.5
S0040,CSE,2,1,Git and GitHub Essentials,3.2
S0040,CSE,2,1,Introduction to Algorithms,3.3
S0040,CSE,2,1,Deep Learning with TensorFlow,3.2
S0041,CSE,2,1,Object-Oriented Programming in C++,2.9
S0041,CSE,2,1,Git and GitHub Essentials,2.6
S0041,CSE,2,1,Object-Oriented Programming in C++,2.5
S0042,CSE,1,1,Cybersecurity Basics,4.8
S0042,CSE,1,1,Introduction to Algorithms,4.8
S0042,CSE,1,1,Full Stack Web Development,4.8
S0043,CSE,3,1,Full Stack Web Development,3.2
S0043,CSE,3,1,Object-Oriented Programming in C++,2.9
S0043,CSE,3,1,Full Stack Web Development,3.1
S0044,CSE,4,1,Advanced Java Concepts,2.9
S0044,CSE,4,1,Deep Learning with TensorFlow,2.8
S0044,CSE,4,1,Introduction to Algorithms,2.8
S0045,CSE,4,1,Introduction to Algorithms,4.4
S0045,CSE,4,1,Object-Oriented Programming in C++,4.4
S0045,CSE,4,1,Deep Learning with TensorFlow,4.5
S0046,CSE,2,1,Mobile App Development with Flutter,4.1
S0046,CSE,2,1,Cybersecurity Basics,4.0
S0046,CSE,2,1,Object-Oriented Programming in C++,4.0
S0047,CSE,3,2,Git and GitHub Essentials,3.5
S0047,CSE,3,2,DevOps Crash Course,3.8
S0047,CSE,3,2,Cybersecurity Basics,3.7
S0048,CSE,1,1,Full Stack Web Development,3.7
S0048,CSE,1,1,Cybersecurity Basics,3.5
S0048,CSE,1,1,Deep Learning with TensorFlow,3.6
S0049,CSE,3,1,Mobile App Development with Flutter,2.8
S0049,CSE,3,1,Python Programming Fundamentals,3.2
S0049,CSE,3,1,Advanced Java Concepts,3.0
S0050,CSE,4,1,Mobile App Development with Flutter,2.9
S0050,CSE,4,1,Full Stack Web Development,3.2
S0050,CSE,4,1,Cybersecurity Basics,3.0
S0051,CSE,4,1,Object-Oriented Programming in C++,3.7
S0051,CSE,4,1,Cybersecurity Basics,3.7
S0051,CSE,4,1,Full Stack Web Development,3.8
S0052,CSE,1,1,Git and GitHub Essentials,4.5
S0052,CSE,1,1,Python Programming Fundamentals,4.8
S0052,CSE,1,1,Cybersecurity Basics,4.7
S0053,CSE,1,1,Python Programming Fundamentals,3.6
S0053,CSE,1,1,Introduction to Algorithms,3.4
S0053,CSE,1,1,Object-Oriented Programming in C++,3.7
S0054,CSE,4,1,Introduction to Algorithms,4.7
S0054,CSE,4,1,Mobile App Development with Flutter,4.8
S0054,CSE,4,1,Introduction to Algorithms,4.6
S0055,CSE,2,2,Advanced Java Concepts,5.0
S0055,CSE,2,2,Full Stack Web Development,5.0
S0055,CSE,2,2,Mobile App Development with Flutter,5.0
S0056,CSE,3,2,Advanced Java Concepts,3.6
S0056,CSE,3,2,Git and GitHub Essentials,3.8
S0056,CSE,3,2,Introduction to Algorithms,3.7
S0057,CSE,4,1,Deep Learning with TensorFlow,3.3
S0057,CSE,4,1,DevOps Crash Course,3.4
S0057,CSE,4,1,Full Stack Web Development,3.2
S0058,CSE,1,1,Full Stack Web Development,2.7
S0058,CSE,1,1,Advanced Java Concepts,2.4
S0058,CSE,1,1,Mobile App Development with Flutter,2.7
S0059,CSE,4,1,Cybersecurity Basics,5.0
S0059,CSE,4,1,Deep Learning with TensorFlow,5.0
S0059,CSE,4,1,Full Stack Web Development,5.0
S0060,CSE,1,1,Python Programming Fundamentals,4.2
S0060,CSE,1,1,Object-Oriented Programming in C++,3.8
S0060,CSE,1,1,Advanced Java Concepts,4.1
S0061,CSE,2,2,Full Stack Web Development,4.9
S0061,CSE,2,2,Deep Learning with TensorFlow,5.0
S0061,CSE,2,2,Introduction to Algorithms,4.8
S0062,CSE,2,1,Introduction to Algorithms,2.8
S0062,CSE,2,1,Git and GitHub Essentials,2.7
S0062,CSE,2,1,DevOps Crash Course,2.9
S0063,CSE,3,2,Object-Oriented Programming in C++,4.2
S0063,CSE,3,2,Git and GitHub Essentials,4.1
S0063,CSE,3,2,Python Programming Fundamentals,4.3
S0064,CSE,3,1,Git and GitHub Essentials,3.4
S0064,CSE,3,1,Full Stack Web Development,3.5
S0064,CSE,3,1,Mobile App Development with Flutter,3.3
S0065,CSE,3,2,Introduction to Algorithms,4.6
S0065,CSE,3,2,Advanced Java Concepts,4.8
S0065,CSE,3,2,Deep Learning with TensorFlow,4.6
S0066,CSE,1,1,Python Programming Fundamentals,4.1
S0066,CSE,1,1,Object-Oriented Programming in C++,4.1
S0066,CSE,1,1,Advanced Java Concepts,3.9
S0067,CSE,1,1,Deep Learning with TensorFlow,3.1
S0067,CSE,1,1,Python Programming Fundamentals,3.1
S0067,CSE,1,1,Python Programming Fundamentals,2.8
S0068,CSE,3,1,DevOps Crash Course,4.8
S0068,CSE,3,1,Full Stack Web Development,4.7
S0068,CSE,3,1,Deep Learning with TensorFlow,4.9
S0069,CSE,2,2,Object-Oriented Programming in C++,3.0
S0069,CSE,2,2,Mobile App Development with Flutter,2.9
S0069,CSE,2,2,Cybersecurity Basics,3.0
S0070,CSE,3,1,Cybersecurity Basics,3.4
S0070,CSE,3,1,Git and GitHub Essentials,3.4
S0070,CSE,3,1,Full Stack Web Development,3.2
S0071,CSE,1,1,Python Programming Fundamentals,3.0
S0071,CSE,1,1,Cybersecurity Basics,2.9
S0071,CSE,1,1,Python Programming Fundamentals,2.8
S0072,CSE,1,1,Full Stack Web Development,3.3
S0072,CSE,1,1,Introduction to Algorithms,3.0
S0072,CSE,1,1,Advanced Java Concepts,3.3
S0073,CSE,2,2,Deep Learning with TensorFlow,4.4
S0073,CSE,2,2,Git and GitHub Essentials,4.1
S0073,CSE,2,2,Mobile App Development with Flutter,4.3
S0074,CSE,3,2,Object-Oriented Programming in C++,4.8
S0074,CSE,3,2,Git and GitHub Essentials,4.6
S0074,CSE,3,2,Cybersecurity Basics,4.6
S0075,CSE,1,1,Cybersecurity Basics,4.7
S0075,CSE,1,1,Cybersecurity Basics,4.7
S0075,CSE,1,1,Git and GitHub Essentials,4.6
S0076,CSE,1,1,Full Stack Web Development,4.5
S0076,CSE,1,1,Advanced Java Concepts,4.3
S0076,CSE,1,1,Object-Oriented Programming in C++,4.6
S0077,CSE,3,1,Advanced Java Concepts,4.0
S0077,CSE,3,1,Deep Learning with TensorFlow,3.9
S0077,CSE,3,1,Introduction to Algorithms,4.0
S0078,CSE,4,1,Mobile App Development with Flutter,2.8
S0078,CSE,4,1,DevOps Crash Course,2.5
S0078,CSE,4,1,Object-Oriented Programming in C++,2.8
S0079,CSE,2,1,Deep Learning with TensorFlow,4.1
S0079,CSE,2,1,DevOps Crash Course,4.2
S0079,CSE,2,1,Object-Oriented Programming in C++,3.9
S0080,CSE,2,2,Object-Oriented Programming in C++,2.8
S0080,CSE,2,2,Object-Oriented Programming in C++,2.7
S0080,CSE,2,2,Git and GitHub Essentials,2.5
S0081,CSE,3,1,Introduction to Algorithms,3.1
S0081,CSE,3,1,Advanced Java Concepts,2.8
S0081,CSE,3,1,Python Programming Fundamentals,2.9
S0082,CSE,2,1,Cybersecurity Basics,4.7
S0082,CSE,2,1,Deep Learning with TensorFlow,4.4
S0082,CSE,2,1,Deep Learning with TensorFlow,4.6
S0083,CSE,4,1,Advanced Java Concepts,4.8
S0083,CSE,4,1,DevOps Crash Course,4.8
S0083,CSE,4,1,Object-Oriented Programming in C++,4.5
S0084,CSE,2,2,Cybersecurity Basics,3.0
S0084,CSE,2,2,Mobile App Development with Flutter,3.0
S0084,CSE,2,2,Mobile App Development with Flutter,2.7
S0085,CSE,3,2,Cybersecurity Basics,3.2
S0085,CSE,3,2,Full Stack Web Development,3.3
S0085,CSE,3,2,DevOps Crash Course,3.4
S0086,CSE,1,2,Full Stack Web Development,4.7
S0086,CSE,1,2,Git and GitHub Essentials,4.5
S0086,CSE,1,2,Deep Learning with TensorFlow,4.4
S0087,CSE,2,1,Advanced Java Concepts,3.3
S0087,CSE,2,1,Mobile App Development with Flutter,3.6
S0087,CSE,2,1,Advanced Java Concepts,3.4
S0088,CSE,2,1,Introduction to Algorithms,4.3
S0088,CSE,2,1,Full Stack Web Development,4.2
S0088,CSE,2,1,Python Programming Fundamentals,4.1
S0089,CSE,4,2,Mobile App Development with Flutter,4.7
S0089,CSE,4,2,Full Stack Web Development,4.9
S0089,CSE,4,2,Cybersecurity Basics,4.8
S0090,CSE,3,2,Introduction to Algorithms,3.5
S0090,CSE,3,2,Mobile App Development with Flutter,3.5
S0090,CSE,3,2,Advanced Java Concepts,3.5
S0091,CSE,3,1,DevOps Crash Course,4.8
S0091,CSE,3,1,Cybersecurity Basics,4.6
S0091,CSE,3,1,Deep Learning with TensorFlow,4.8
S0092,CSE,3,1,Object-Oriented Programming in C++,5.0
S0092,CSE,3,1,Introduction to Algorithms,4.9
S0092,CSE,3,1,Introduction to Algorithms,5.0
S0093,CSE,3,1,Python Programming Fundamentals,4.0
S0093,CSE,3,1,Deep Learning with TensorFlow,4.0
S0093,CSE,3,1,Advanced Java Concepts,3.9
S0094,CSE,3,2,Mobile App Development with Flutter,4.0
S0094,CSE,3,2,Git and GitHub Essentials,4.0
S0094,CSE,3,2,Full Stack Web Development,3.8
S0095,CSE,1,2,Cybersecurity Basics,2.9
S0095,CSE,1,2,Git and GitHub Essentials,3.1
S0095,CSE,1,2,Git and GitHub Essentials,3.1
S0096,CSE,1,2,Python Programming Fundamentals,4.0
S0096,CSE,1,2,Introduction to Algorithms,3.9
S0096,CSE,1,2,Full Stack Web Development,3.7
S0097,CSE,2,2,Introduction to Algorithms,2.9
S0097,CSE,2,2,DevOps Crash Course,2.7
S0097,CSE,2,2,Full Stack Web Development,2.8
S0098,CSE,3,2,Cybersecurity Basics,4.4
S0098,CSE,3,2,Full Stack Web Development,4.1
S0098,CSE,3,2,Deep Learning with TensorFlow,4.2
S0099,CSE,3,2,Git and GitHub Essentials,3.4
S0099,CSE,3,2,DevOps Crash Course,3.3
S0099,CSE,3,2,Introduction to Algorithms,3.2
S0100,CSE,3,1,Mobile App Development with Flutter,3.7
S0100,CSE,3,1,Python Programming Fundamentals,3.7
S0100,CSE,3,1,Deep Learning with TensorFlow,3.6
S0101,CSE,4,1,Introduction to Algorithms,3.9
S0101,CSE,4,1,Object-Oriented Programming in C++,4.0
S0101,CSE,4,1,Deep Learning with TensorFlow,4.1
S0102,CSE,4,1,Git and GitHub Essentials,3.1
S0102,CSE,4,1,Git and GitHub Essentials,3.3
S0102,CSE,4,1,Python Programming Fundamentals,3.1
S0103,CSE,4,2,Mobile App Development with Flutter,3.4
S0103,CSE,4,2,Introduction to Algorithms,3.6
S0103,CSE,4,2,Full Stack Web Development,3.7
S0104,CSE,2,2,Introduction to Algorithms,4.3
S0104,CSE,2,2,Advanced Java Concepts,4.0
S0104,CSE,2,2,Object-Oriented Programming in C++,4.0
S0105,CSE,3,2,Python Programming Fundamentals,4.3
S0105,CSE,3,2,DevOps Crash Course,4.6
S0105,CSE,3,2,Mobile App Development with Flutter,4.5
S0106,CSE,2,2,Introduction to Algorithms,4.6
S0106,CSE,2,2,Full Stack Web Development,4.4
S0106,CSE,2,2,Advanced Java Concepts,4.4
S0107,CSE,2,1,Object-Oriented Programming in C++,3.0
S0107,CSE,2,1,Mobile App Development with Flutter,3.3
S0107,CSE,2,1,Full Stack Web Development,3.2
S0108,CSE,4,1,Advanced Java Concepts,3.6
S0108,CSE,4,1,Full Stack Web Development,3.4
S0108,CSE,4,1,Object-Oriented Programming in C++,3.4
S0109,CSE,2,2,Advanced Java Concepts,3.3
S0109,CSE,2,2,Advanced Java Concepts,3.5
S0109,CSE,2,2,DevOps Crash Course,3.4
S0110,CSE,2,1,Mobile App Development with Flutter,4.4
S0110,CSE,2,1,Mobile App Development with Flutter,4.4
S0110,CSE,2,1,Advanced Java Concepts,4.5
S0111,CSE,2,1,Introduction to Algorithms,3.7
S0111,CSE,2,1,Full Stack Web Development,3.6
S0111,CSE,2,1,Introduction to Algorithms,3.5
S0112,CSE,2,1,Advanced Java Concepts,2.9
S0112,CSE,2,1,DevOps Crash Course,2.7
S0112,CSE,2,1,Python Programming Fundamentals,2.8
S0113,CSE,4,2,DevOps Crash Course,4.1
S0113,CSE,4,2,DevOps Crash Course,4.0
S0113,CSE,4,2,DevOps Crash Course,4.1
S0114,CSE,4,2,DevOps Crash Course,4.5
S0114,CSE,4,2,Advanced Java Concepts,4.5
S0114,CSE,4,2,Git and GitHub Essentials,4.6
S0115,CSE,4,2,Advanced Java Concepts,4.3
S0115,CSE,4,2,Mobile App Development with Flutter,4.5
S0115,CSE,4,2,Python Programming Fundamentals,4.4
S0116,CSE,3,2,Cybersecurity Basics,3.0
S0116,CSE,3,2,Introduction to Algorithms,3.2
S0116,CSE,3,2,Introduction to Algorithms,3.0
S0117,CSE,1,2,Deep Learning with TensorFlow,3.3
S0117,CSE,1,2,Python Programming Fundamentals,3.0
S0117,CSE,1,2,Advanced Java Concepts,3.2
S0118,CSE,3,1,Cybersecurity Basics,3.1
S0118,CSE,3,1,Introduction to Algorithms,2.9
S0118,CSE,3,1,Python Programming Fundamentals,2.8
S0119,CSE,4,1,Python Programming Fundamentals,2.9
S0119,CSE,4,1,DevOps Crash Course,2.9
S0119,CSE,4,1,Deep Learning with TensorFlow,2.8
S0120,CSE,4,2,Object-Oriented Programming in C++,3.6
S0120,CSE,4,2,Object-Oriented Programming in C++,3.8
S0120,CSE,4,2,DevOps Crash Course,3.9
S0121,CSE,1,1,Cybersecurity Basics,3.5
S0121,CSE,1,1,DevOps Crash Course,3.4
S0121,CSE,1,1,Advanced Java Concepts,3.6
S0122,CSE,1,2,Python Programming Fundamentals,2.4
S0122,CSE,1,2,Git and GitHub Essentials,2.4
S0122,CSE,1,2,Git and GitHub Essentials,2.7
S0123,CSE,3,2,Mobile App Development with Flutter,4.6
S0123,CSE,3,2,Mobile App Development with Flutter,4.5
S0123,CSE,3,2,Introduction to Algorithms,4.7
S0124,CSE,4,1,Full Stack Web Development,2.8
S0124,CSE,4,1,Deep Learning with TensorFlow,2.9
S0124,CSE,4,1,Introduction to Algorithms,3.0
S0125,CSE,4,2,Advanced Java Concepts,3.7
S0125,CSE,4,2,Full Stack Web Development,3.7
S0125,CSE,4,2,Introduction to Algorithms,3.5
S0126,CSE,4,1,Advanced Java Concepts,4.9
S0126,CSE,4,1,Deep Learning with TensorFlow,5.0
S0126,CSE,4,1,Git and GitHub Essentials,4.9
S0127,CSE,1,2,Mobile App Development with Flutter,4.0
S0127,CSE,1,2,DevOps Crash Course,3.9
S0127,CSE,1,2,Full Stack Web Development,4.0
S0128,CSE,1,1,Cybersecurity Basics,3.0
S0128,CSE,1,1,Full Stack Web Development,2.8
S0128,CSE,1,1,Mobile App Development with Flutter,2.7
S0129,CSE,4,1,Deep Learning with TensorFlow,3.0
S0129,CSE,4,1,Advanced Java Concepts,3.3
S0129,CSE,4,1,Full Stack Web Development,3.0
S0130,CSE,3,1,Advanced Java Concepts,3.2
S0130,CSE,3,1,Cybersecurity Basics,3.4
S0130,CSE,3,1,Introduction to Algorithms,3.4
S0131,CSE,4,2,Git and GitHub Essentials,3.0
S0131,CSE,4,2,Advanced Java Concepts,3.1
S0131,CSE,4,2,Git and GitHub Essentials,3.1
S0132,CSE,1,2,Advanced Java Concepts,4.5
S0132,CSE,1,2,Advanced Java Concepts,4.3
S0132,CSE,1,2,Deep Learning with TensorFlow,4.4
S0133,CSE,1,2,Object-Oriented Programming in C++,3.9
S0133,CSE,1,2,Cybersecurity Basics,4.2
S0133,CSE,1,2,Deep Learning with TensorFlow,4.1
S0134,CSE,1,1,Mobile App Development with Flutter,2.8
S0134,CSE,1,1,Python Programming Fundamentals,2.9
S0134,CSE,1,1,Full Stack Web Development,2.9
S0135,CSE,1,1,DevOps Crash Course,2.8
S0135,CSE,1,1,Full Stack Web Development,2.8
S0135,CSE,1,1,Introduction to Algorithms,2.7
S0136,CSE,1,1,DevOps Crash Course,4.3
S0136,CSE,1,1,Introduction to Algorithms,4.1
S0136,CSE,1,1,Mobile App Development with Flutter,4.3
S0137,CSE,3,1,Python Programming Fundamentals,4.2
S0137,CSE,3,1,Cybersecurity Basics,4.1
S0137,CSE,3,1,Git and GitHub Essentials,4.1
S0138,CSE,1,1,Full Stack Web Development,2.9
S0138,CSE,1,1,Introduction to Algorithms,2.8
S0138,CSE,1,1,Cybersecurity Basics,2.9
S0139,CSE,1,2,DevOps Crash Course,4.1
S0139,CSE,1,2,Full Stack Web Development,4.2
S0139,CSE,1,2,Git and GitHub Essentials,4.1
S0140,CSE,4,2,Advanced Java Concepts,2.9
S0140,CSE,4,2,Full Stack Web Development,2.8
S0140,CSE,4,2,Advanced Java Concepts,2.8
S0141,CSE,2,1,Advanced Java Concepts,4.7
S0141,CSE,2,1,Advanced Java Concepts,4.5
S0141,CSE,2,1,Python Programming Fundamentals,4.4
S0142,CSE,1,1,Deep Learning with TensorFlow,3.8
S0142,CSE,1,1,Object-Oriented Programming in C++,3.9
S0142,CSE,1,1,Python Programming Fundamentals,4.0
S0143,CSE,3,1,Full Stack Web Development,4.2
S0143,CSE,3,1,Introduction to Algorithms,4.1
